jday,jday_day,jday_time,Fd_7098,Fd_7085,dV_ 7098,dV_7085
206.8819444,206,0.881944444,0.003997481,NaN,-0.243,NaN
206.8888889,206,0.888888889,0.004010644,NaN,-0.243,NaN
206.8958333,206,0.895833333,0.005961781,NaN,-0.241,NaN
206.9027778,206,0.902777778,0.004984896,NaN,-0.242,NaN
206.9097222,206,0.909722222,0.001515666,NaN,-0.246,NaN
206.9166667,206,0.916666667,0.00081656,NaN,-0.247,NaN
206.9236111,206,0.923611111,0.001537716,NaN,-0.246,NaN
206.9305556,206,0.930555556,0.000836203,NaN,-0.247,NaN
206.9375,206,0.9375,0,NaN,-0.249,NaN
206.9444444,206,0.944444444,0.001571212,NaN,-0.246,NaN
206.9513889,206,0.951388889,0.001582492,NaN,-0.246,NaN
206.9583333,206,0.958333333,0,NaN,-0.249,NaN
206.9652778,206,0.965277778,0.002398804,NaN,-0.245,NaN
206.9722222,206,0.972222222,0.001616692,NaN,-0.246,NaN
206.9791667,206,0.979166667,0,NaN,-0.25,NaN
206.9861111,206,0.986111111,0,NaN,-0.249,NaN
206.9930556,206,0.993055556,0,NaN,-0.251,NaN
207,207,0,0,NaN,-0.252,NaN
207.0069444,207,0.006944444,0,NaN,-0.25,NaN
207.0138889,207,0.013888889,0,NaN,-0.25,NaN
207.0208333,207,0.020833333,0.000969883,NaN,-0.247,NaN
207.0277778,207,0.027777778,0.000350072,NaN,-0.248,NaN
207.0347222,207,0.034722222,0.000991439,NaN,-0.247,NaN
207.0416667,207,0.041666667,0,NaN,-0.249,NaN
207.0486111,207,0.048611111,0.001013276,NaN,-0.247,NaN
207.0555556,207,0.055555556,0,NaN,-0.251,NaN
207.0625,207,0.0625,0,NaN,-0.25,NaN
207.0694444,207,0.069444444,0,NaN,-0.25,NaN
207.0763889,207,0.076388889,0,NaN,-0.25,NaN
207.0833333,207,0.083333333,0,NaN,-0.25,NaN
207.0902778,207,0.090277778,0,NaN,-0.251,NaN
207.0972222,207,0.097222222,0,NaN,-0.251,NaN
207.1041667,207,0.104166667,0,NaN,-0.249,NaN
207.1111111,207,0.111111111,0,NaN,-0.25,NaN
207.1180556,207,0.118055556,0,NaN,-0.249,NaN
207.125,207,0.125,0,NaN,-0.25,NaN
207.1319444,207,0.131944444,2.69E-06,NaN,-0.249,NaN
207.1388889,207,0.138888889,0,NaN,-0.251,NaN
207.1458333,207,0.145833333,0,NaN,-0.251,NaN
207.1527778,207,0.152777778,1.69E-05,NaN,-0.249,NaN
207.1597222,207,0.159722222,2.25E-05,NaN,-0.249,NaN
207.1666667,207,0.166666667,0.000543836,NaN,-0.248,NaN
207.1736111,207,0.173611111,0.000554442,NaN,-0.248,NaN
207.1805556,207,0.180555556,0,NaN,-0.25,NaN
207.1875,207,0.1875,0,NaN,-0.25,NaN
207.1944444,207,0.194444444,5.46E-05,NaN,-0.249,NaN
207.2013889,207,0.201388889,0,NaN,-0.25,NaN
207.2083333,207,0.208333333,0,NaN,-0.251,NaN
207.2152778,207,0.215277778,0,NaN,-0.251,NaN
207.2222222,207,0.222222222,8.40E-05,NaN,-0.249,NaN
207.2291667,207,0.229166667,0,NaN,-0.251,NaN
207.2361111,207,0.236111111,0,NaN,-0.252,NaN
207.2430556,207,0.243055556,0,NaN,-0.251,NaN
207.25,207,0.25,0,NaN,-0.251,NaN
207.2569444,207,0.256944444,0,NaN,-0.251,NaN
207.2638889,207,0.263888889,0,NaN,-0.25,NaN
207.2708333,207,0.270833333,0,NaN,-0.251,NaN
207.2777778,207,0.277777778,0,NaN,-0.252,NaN
207.2847222,207,0.284722222,0,NaN,-0.252,NaN
207.2916667,207,0.291666667,0,NaN,-0.251,NaN
207.2986111,207,0.298611111,0,NaN,-0.25,NaN
207.3055556,207,0.305555556,0,NaN,-0.25,NaN
207.3125,207,0.3125,0.000786041,NaN,-0.248,NaN
207.3194444,207,0.319444444,0.00020677,NaN,-0.249,NaN
207.3263889,207,0.326388889,0.000216588,NaN,-0.249,NaN
207.3333333,207,0.333333333,0,NaN,-0.25,NaN
207.3402778,207,0.340277778,0.004076781,NaN,-0.244,NaN
207.3472222,207,0.347222222,0.002347713,NaN,-0.246,NaN
207.3541667,207,0.354166667,0.001575821,NaN,-0.247,NaN
207.3611111,207,0.361111111,0.005078048,NaN,-0.243,NaN
207.3680556,207,0.368055556,0.00608824,NaN,-0.242,NaN
207.375,207,0.375,0.006107813,NaN,-0.242,NaN
207.3819444,207,0.381944444,0.006127481,NaN,-0.242,NaN
207.3888889,207,0.388888889,0.007180649,NaN,-0.241,NaN
207.3958333,207,0.395833333,0.008272938,NaN,-0.24,NaN
207.4027778,207,0.402777778,0.01544805,NaN,-0.234,NaN
207.4097222,207,0.409722222,0.018114198,NaN,-0.232,NaN
207.4166667,207,0.416666667,0.018139869,NaN,-0.232,NaN
207.4236111,207,0.423611111,0.018165647,NaN,-0.232,NaN
207.4305556,207,0.430555556,0.02384574,NaN,-0.228,NaN
207.4375,207,0.4375,0.033259857,NaN,-0.222,NaN
207.4444444,207,0.444444444,0.043774673,NaN,-0.216,NaN
207.4513889,207,0.451388889,0.043807835,NaN,-0.216,NaN
207.4583333,207,0.458333333,0.042015334,NaN,-0.217,NaN
207.4652778,207,0.465277778,0.047621917,NaN,-0.214,NaN
207.4722222,207,0.472222222,0.033413687,NaN,-0.222,NaN
207.4791667,207,0.479166667,0.027056659,NaN,-0.226,NaN
207.4861111,207,0.486111111,0.02407138,NaN,-0.228,NaN
207.4930556,207,0.493055556,0.025592911,NaN,-0.227,NaN
207.5,207,0.5,0.028698636,NaN,-0.225,NaN
207.5069444,207,0.506944444,0.035244701,NaN,-0.221,NaN
207.5138889,207,0.513888889,0.053736758,NaN,-0.211,NaN
207.5208333,207,0.520833333,0.062068718,NaN,-0.207,NaN
207.5277778,207,0.527777778,0.066461537,NaN,-0.205,NaN
207.5347222,207,0.534722222,0.068731445,NaN,-0.204,NaN
207.5416667,207,0.541666667,0.071038203,NaN,-0.203,NaN
207.5486111,207,0.548611111,0.066579914,NaN,-0.205,NaN
207.5555556,207,0.555555556,0.071119248,NaN,-0.203,NaN
207.5625,207,0.5625,0.073464448,NaN,-0.202,NaN
207.5694444,207,0.569444444,0.073505711,NaN,-0.202,NaN
207.5763889,207,0.576388889,0.075889271,NaN,-0.201,NaN
207.5833333,207,0.583333333,0.088213766,NaN,-0.196,NaN
207.5902778,207,0.590277778,0.078353631,NaN,-0.2,NaN
207.5972222,207,0.597222222,0.076015429,NaN,-0.201,NaN
207.6041667,207,0.604166667,0.078438975,NaN,-0.2,NaN
207.6111111,207,0.611111111,0.076100068,NaN,-0.201,NaN
207.6180556,207,0.618055556,0.091013134,NaN,-0.195,NaN
207.625,207,0.625,0.083446972,NaN,-0.198,NaN
207.6319444,207,0.631944444,0.088526559,NaN,-0.196,NaN
207.6388889,207,0.638888889,0.081075492,NaN,-0.199,NaN
207.6458333,207,0.645833333,0.07631338,NaN,-0.201,NaN
207.6527778,207,0.652777778,0.067186429,NaN,-0.205,NaN
207.6597222,207,0.659722222,0.074051656,NaN,-0.202,NaN
207.6666667,207,0.666666667,0.071782965,NaN,-0.203,NaN
207.6736111,207,0.673611111,0.06510607,NaN,-0.206,NaN
207.6805556,207,0.680555556,0.065147018,NaN,-0.206,NaN
207.6875,207,0.6875,0.058781338,NaN,-0.209,NaN
207.6944444,207,0.694444444,0.054718752,NaN,-0.211,NaN
207.7013889,207,0.701388889,0.056792501,NaN,-0.21,NaN
207.7083333,207,0.708333333,0.052794303,NaN,-0.212,NaN
207.7152778,207,0.715277778,0.047019968,NaN,-0.215,NaN
207.7222222,207,0.722222222,0.048963033,NaN,-0.214,NaN
207.7291667,207,0.729166667,0.043377025,NaN,-0.217,NaN
207.7361111,207,0.736111111,0.043413416,NaN,-0.217,NaN
207.7430556,207,0.743055556,0.038105066,NaN,-0.22,NaN
207.75,207,0.75,0.033069581,NaN,-0.223,NaN
207.7569444,207,0.756944444,0.034763667,NaN,-0.222,NaN
207.7638889,207,0.763888889,0.029905626,NaN,-0.225,NaN
207.7708333,207,0.770833333,0.031539684,NaN,-0.224,NaN
207.7777778,207,0.777777778,0.028399531,NaN,-0.226,NaN
207.7847222,207,0.784722222,0.023893691,NaN,-0.229,NaN
207.7916667,207,0.791666667,0.023924665,NaN,-0.229,NaN
207.7986111,207,0.798611111,0.018317876,NaN,-0.233,NaN
207.8055556,207,0.805555556,0.019711875,NaN,-0.232,NaN
207.8125,207,0.8125,0.015735631,NaN,-0.235,NaN
207.8194444,207,0.819444444,0.013245557,NaN,-0.237,NaN
207.8263889,207,0.826388889,0.013272338,NaN,-0.237,NaN
207.8333333,207,0.833333333,0.010905747,NaN,-0.239,NaN
207.8402778,207,0.840277778,0.008669146,NaN,-0.241,NaN
207.8472222,207,0.847222222,0.007613803,NaN,-0.242,NaN
207.8541667,207,0.854166667,0.006593607,NaN,-0.243,NaN
207.8611111,207,0.861111111,0.005610258,NaN,-0.244,NaN
207.8680556,207,0.868055556,0.003743316,NaN,-0.246,NaN
207.875,207,0.875,0.002066324,NaN,-0.248,NaN
207.8819444,207,0.881944444,0.002084279,NaN,-0.248,NaN
207.8888889,207,0.888888889,0.002926286,NaN,-0.247,NaN
207.8958333,207,0.895833333,0.003824301,NaN,-0.246,NaN
207.9027778,207,0.902777778,0.003844525,NaN,-0.246,NaN
207.9097222,207,0.909722222,0.005764369,NaN,-0.244,NaN
207.9166667,207,0.916666667,0.003002987,NaN,-0.247,NaN
207.9236111,207,0.923611111,0.000161303,NaN,-0.251,NaN
207.9305556,207,0.930555556,0.00220998,NaN,-0.248,NaN
207.9375,207,0.9375,0.00145682,NaN,-0.249,NaN
207.9444444,207,0.944444444,0.002245825,NaN,-0.248,NaN
207.9513889,207,0.951388889,0.001489777,NaN,-0.249,NaN
207.9583333,207,0.958333333,0.000806456,NaN,-0.25,NaN
207.9652778,207,0.965277778,0.001522702,NaN,-0.249,NaN
207.9722222,207,0.972222222,0.001539146,NaN,-0.249,NaN
207.9791667,207,0.979166667,0.00025132,NaN,-0.251,NaN
207.9861111,207,0.986111111,0,NaN,-0.252,NaN
207.9930556,207,0.993055556,0,NaN,-0.254,NaN
208,208,0,0,NaN,-0.252,NaN
208.0069444,208,0.006944444,0,NaN,-0.254,NaN
208.0138889,208,0.013888889,0.00092321,NaN,-0.25,NaN
208.0208333,208,0.020833333,0.001653668,NaN,-0.249,NaN
208.0277778,208,0.027777778,0.000333597,NaN,-0.251,NaN
208.0347222,208,0.034722222,0,NaN,-0.252,NaN
208.0416667,208,0.041666667,0,NaN,-0.254,NaN
208.0486111,208,0.048611111,0,NaN,-0.254,NaN
208.0555556,208,0.055555556,0.001010349,NaN,-0.25,NaN
208.0625,208,0.0625,0.001750543,NaN,-0.249,NaN
208.0694444,208,0.069444444,0.001039197,NaN,-0.25,NaN
208.0763889,208,0.076388889,0,NaN,-0.254,NaN
208.0833333,208,0.083333333,0,NaN,-0.253,NaN
208.0902778,208,0.090277778,0,NaN,-0.253,NaN
208.0972222,208,0.097222222,0,NaN,-0.252,NaN
208.1041667,208,0.104166667,0,NaN,-0.253,NaN
208.1111111,208,0.111111111,0,NaN,-0.253,NaN
208.1180556,208,0.118055556,0.001138954,NaN,-0.25,NaN
208.125,208,0.125,9.79E-06,NaN,-0.252,NaN
208.1319444,208,0.131944444,1.57E-05,NaN,-0.252,NaN
208.1388889,208,0.138888889,2.21E-05,NaN,-0.252,NaN
208.1458333,208,0.145833333,0,NaN,-0.254,NaN
208.1527778,208,0.152777778,0,NaN,-0.254,NaN
208.1597222,208,0.159722222,0.001222442,NaN,-0.25,NaN
208.1666667,208,0.166666667,0.000572684,NaN,-0.251,NaN
208.1736111,208,0.173611111,0.003679954,NaN,-0.247,NaN
208.1805556,208,0.180555556,0.002828017,NaN,-0.248,NaN
208.1875,208,0.1875,7.32E-05,NaN,-0.252,NaN
208.1944444,208,0.194444444,0.003729965,NaN,-0.247,NaN
208.2013889,208,0.201388889,0.006630307,NaN,-0.244,NaN
208.2083333,208,0.208333333,0.009879293,NaN,-0.241,NaN
208.2152778,208,0.215277778,0.006666937,NaN,-0.244,NaN
208.2222222,208,0.222222222,0.00568054,NaN,-0.245,NaN
208.2291667,208,0.229166667,0.002936264,NaN,-0.248,NaN
208.2361111,208,0.236111111,0.00136879,NaN,-0.25,NaN
208.2430556,208,0.243055556,0.00138158,NaN,-0.25,NaN
208.25,208,0.25,0.003858022,NaN,-0.247,NaN
208.2569444,208,0.256944444,0.006773293,NaN,-0.244,NaN
208.2638889,208,0.263888889,0.002183959,NaN,-0.249,NaN
208.2708333,208,0.270833333,0.001431769,NaN,-0.25,NaN
208.2777778,208,0.277777778,0.005815175,NaN,-0.245,NaN
208.2847222,208,0.284722222,0.006841089,NaN,-0.244,NaN
208.2916667,208,0.291666667,0.006857633,NaN,-0.244,NaN
208.2986111,208,0.298611111,0.013676791,NaN,-0.238,NaN
208.3055556,208,0.305555556,0.009023556,NaN,-0.242,NaN
208.3125,208,0.3125,0.005894326,NaN,-0.245,NaN
208.3194444,208,0.319444444,0.004006,NaN,-0.247,NaN
208.3263889,208,0.326388889,0.004951305,NaN,-0.246,NaN
208.3333333,208,0.333333333,0.012551372,NaN,-0.239,NaN
208.3402778,208,0.340277778,0.006968736,NaN,-0.244,NaN
208.3472222,208,0.347222222,0.004061102,NaN,-0.247,NaN
208.3541667,208,0.354166667,0.00086758,NaN,-0.251,NaN
208.3611111,208,0.361111111,0.002361582,NaN,-0.249,NaN
208.3680556,208,0.368055556,0.003211616,NaN,-0.248,NaN
208.375,208,0.375,0.001604556,NaN,-0.25,NaN
208.3819444,208,0.381944444,0.000905994,NaN,-0.251,NaN
208.3888889,208,0.388888889,0.000305642,NaN,-0.252,NaN
208.3958333,208,0.395833333,0.001635923,NaN,-0.25,NaN
208.4027778,208,0.402777778,0.000933719,NaN,-0.251,NaN
208.4097222,208,0.409722222,0.000942747,NaN,-0.251,NaN
208.4166667,208,0.416666667,0.004188015,NaN,-0.247,NaN
208.4236111,208,0.423611111,0.00611963,NaN,-0.245,NaN
208.4305556,208,0.430555556,0.008209134,NaN,-0.243,NaN
208.4375,208,0.4375,0.01786947,NaN,-0.235,NaN
208.4444444,208,0.444444444,0.022009003,NaN,-0.232,NaN
208.4513889,208,0.451388889,0.020620717,NaN,-0.233,NaN
208.4583333,208,0.458333333,0.024938737,NaN,-0.23,NaN
208.4652778,208,0.465277778,0.034353565,NaN,-0.224,NaN
208.4722222,208,0.472222222,0.037741049,NaN,-0.222,NaN
